"taxonKey","year","obs","cobs","ncells","c_ncells","classKey","protected","classsKey"
2437619,1990,0,0,0,0,NA,TRUE,359
2437619,1991,0,0,0,0,NA,TRUE,359
2437619,1992,0,0,0,0,NA,TRUE,359
2437619,1993,0,0,0,0,NA,TRUE,359
2437619,1994,0,0,0,0,NA,TRUE,359
2437619,1995,0,0,0,0,NA,TRUE,359
2437619,1996,0,0,0,0,NA,TRUE,359
2437619,1997,0,0,0,0,NA,TRUE,359
2437619,1998,0,0,0,0,NA,TRUE,359
2437619,1999,0,0,0,0,NA,TRUE,359
2437619,2000,0,0,0,0,NA,TRUE,359
2437619,2001,0,0,0,0,NA,TRUE,359
2437619,2002,0,0,0,0,NA,TRUE,359
2437619,2003,0,0,0,0,NA,TRUE,359
2437619,2004,0,0,0,0,NA,TRUE,359
2437619,2005,0,0,0,0,NA,TRUE,359
2437619,2006,0,0,0,0,NA,TRUE,359
2437619,2007,0,0,0,0,NA,TRUE,359
2437619,2008,0,0,0,0,NA,TRUE,359
2437619,2009,0,0,0,0,NA,TRUE,359
2437619,2010,0,0,0,0,NA,TRUE,359
2437619,2011,0,0,0,0,NA,TRUE,359
2437619,2012,0,0,0,0,NA,TRUE,359
2437619,2013,0,0,0,0,NA,TRUE,359
2437619,2014,1,0,1,0,NA,TRUE,359
2437619,2015,0,0,0,0,NA,TRUE,359
2437619,2016,0,0,0,0,NA,TRUE,359
2437619,2017,1,1,1,1,NA,TRUE,359
2437619,2018,3,0,3,0,NA,TRUE,359
2437619,2019,0,0,0,0,NA,TRUE,359
2437619,2020,1,0,1,0,NA,TRUE,359
2437619,2021,1,0,1,0,NA,TRUE,359
2437619,2022,0,0,0,0,NA,TRUE,359
3040185,1952,0,0,0,0,NA,TRUE,220
3040185,1953,2,16,2,2,NA,TRUE,220
3040185,1954,0,0,0,0,NA,TRUE,220
3040185,1955,0,0,0,0,NA,TRUE,220
3040185,1956,0,0,0,0,NA,TRUE,220
3040185,1957,0,0,0,0,NA,TRUE,220
3040185,1958,0,0,0,0,NA,TRUE,220
3040185,1959,1,0,1,0,NA,TRUE,220
3040185,1960,0,0,0,0,NA,TRUE,220
3040185,1961,0,0,0,0,NA,TRUE,220
3040185,1962,1,1,1,1,NA,TRUE,220
3040185,1963,1,0,1,0,NA,TRUE,220
3040185,1964,1,0,1,0,NA,TRUE,220
3040185,1965,0,0,0,0,NA,TRUE,220
3040185,1966,0,0,0,0,NA,TRUE,220
3040185,1967,0,0,0,0,NA,TRUE,220
3040185,1968,0,0,0,0,NA,TRUE,220
3040185,1969,0,0,0,0,NA,TRUE,220
3040185,1970,0,0,0,0,NA,TRUE,220
3040185,1971,0,0,0,0,NA,TRUE,220
3040185,1972,96,10130,81,81,NA,TRUE,220
3040185,1973,0,0,0,0,NA,TRUE,220
3040185,1974,5,326,5,5,NA,TRUE,220
3040185,1975,4,136,4,4,NA,TRUE,220
3040185,1976,5,191,5,5,NA,TRUE,220
3040185,1977,9,687,8,8,NA,TRUE,220
3040185,1978,9,801,8,8,NA,TRUE,220
3040185,1979,13,586,13,13,NA,TRUE,220
3040185,1980,15,2007,13,13,NA,TRUE,220
3040185,1981,9,457,9,7,NA,TRUE,220
3040185,1982,35,3896,30,30,NA,TRUE,220
3040185,1983,10,388,10,10,NA,TRUE,220
3040185,1984,26,1701,24,22,NA,TRUE,220
3040185,1985,19,1630,19,18,NA,TRUE,220
3040185,1986,21,1570,21,21,NA,TRUE,220
3040185,1987,20,1305,20,20,NA,TRUE,220
3040185,1988,43,3439,39,39,NA,TRUE,220
3040185,1989,18,826,18,18,NA,TRUE,220
3040185,1990,17,1001,16,16,NA,TRUE,220
3040185,1991,7,348,7,7,NA,TRUE,220
3040185,1992,10,433,10,9,NA,TRUE,220
3040185,1993,12,1050,12,12,NA,TRUE,220
3040185,1994,18,1504,15,15,NA,TRUE,220
3040185,1995,38,1966,21,21,NA,TRUE,220
3040185,1996,43,2743,37,37,NA,TRUE,220
3040185,1997,82,5945,75,74,NA,TRUE,220
3040185,1998,38,2746,36,36,NA,TRUE,220
3040185,1999,39,2824,38,35,NA,TRUE,220
3040185,2000,67,3085,63,63,NA,TRUE,220
3040185,2001,34,1566,31,31,NA,TRUE,220
3040185,2002,40,2267,39,39,NA,TRUE,220
3040185,2003,16,1238,16,16,NA,TRUE,220
3040185,2004,13,1210,13,13,NA,TRUE,220
3040185,2005,16,1072,16,16,NA,TRUE,220
3040185,2006,16,1050,13,13,NA,TRUE,220
3040185,2007,12,701,12,12,NA,TRUE,220
3040185,2008,15,499,15,15,NA,TRUE,220
3040185,2009,20,907,19,19,NA,TRUE,220
3040185,2010,30,2669,29,29,NA,TRUE,220
3040185,2011,20,1168,20,20,NA,TRUE,220
3040185,2012,18,1037,17,17,NA,TRUE,220
3040185,2013,12,682,12,12,NA,TRUE,220
3040185,2014,22,2428,22,21,NA,TRUE,220
3040185,2015,22,1791,20,20,NA,TRUE,220
3040185,2016,22,2240,19,19,NA,TRUE,220
3040185,2017,57,8832,40,40,NA,TRUE,220
3040185,2018,29,4227,26,26,NA,TRUE,220
3040185,2019,20,2745,18,18,NA,TRUE,220
3040185,2020,9,1005,9,9,NA,TRUE,220
3040185,2021,7,245,5,5,NA,TRUE,220
3040185,2022,0,0,0,0,NA,TRUE,220
2687182,1953,1,0,1,0,NA,TRUE,194
2687182,1954,0,0,0,0,NA,TRUE,194
2687182,1955,0,0,0,0,NA,TRUE,194
2687182,1956,0,0,0,0,NA,TRUE,194
2687182,1957,0,0,0,0,NA,TRUE,194
2687182,1958,0,0,0,0,NA,TRUE,194
2687182,1959,0,0,0,0,NA,TRUE,194
2687182,1960,0,0,0,0,NA,TRUE,194
2687182,1961,0,0,0,0,NA,TRUE,194
2687182,1962,0,0,0,0,NA,TRUE,194
2687182,1963,0,0,0,0,NA,TRUE,194
2687182,1964,0,0,0,0,NA,TRUE,194
2687182,1965,0,0,0,0,NA,TRUE,194
2687182,1966,0,0,0,0,NA,TRUE,194
2687182,1967,0,0,0,0,NA,TRUE,194
2687182,1968,0,0,0,0,NA,TRUE,194
2687182,1969,0,0,0,0,NA,TRUE,194
2687182,1970,1,0,1,0,NA,TRUE,194
2687182,1971,0,0,0,0,NA,TRUE,194
2687182,1972,0,0,0,0,NA,TRUE,194
2687182,1973,0,0,0,0,NA,TRUE,194
2687182,1974,0,0,0,0,NA,TRUE,194
2687182,1975,0,0,0,0,NA,TRUE,194
2687182,1976,0,0,0,0,NA,TRUE,194
2687182,1977,0,0,0,0,NA,TRUE,194
2687182,1978,0,0,0,0,NA,TRUE,194
2687182,1979,0,0,0,0,NA,TRUE,194
2687182,1980,0,0,0,0,NA,TRUE,194
2687182,1981,0,0,0,0,NA,TRUE,194
2687182,1982,1,0,1,0,NA,TRUE,194
2687182,1983,0,0,0,0,NA,TRUE,194
2687182,1984,0,0,0,0,NA,TRUE,194
2687182,1985,0,0,0,0,NA,TRUE,194
2687182,1986,0,0,0,0,NA,TRUE,194
2687182,1987,0,0,0,0,NA,TRUE,194
2687182,1988,0,0,0,0,NA,TRUE,194
2687182,1989,0,0,0,0,NA,TRUE,194
2687182,1990,0,0,0,0,NA,TRUE,194
2687182,1991,0,0,0,0,NA,TRUE,194
2687182,1992,0,0,0,0,NA,TRUE,194
2687182,1993,0,0,0,0,NA,TRUE,194
2687182,1994,0,0,0,0,NA,TRUE,194
2687182,1995,0,0,0,0,NA,TRUE,194
2687182,1996,0,0,0,0,NA,TRUE,194
2687182,1997,0,0,0,0,NA,TRUE,194
2687182,1998,0,0,0,0,NA,TRUE,194
2687182,1999,0,0,0,0,NA,TRUE,194
2687182,2000,0,0,0,0,NA,TRUE,194
2687182,2001,0,0,0,0,NA,TRUE,194
2687182,2002,0,0,0,0,NA,TRUE,194
2687182,2003,0,0,0,0,NA,TRUE,194
2687182,2004,0,0,0,0,NA,TRUE,194
2687182,2005,0,0,0,0,NA,TRUE,194
2687182,2006,0,0,0,0,NA,TRUE,194
2687182,2007,0,0,0,0,NA,TRUE,194
2687182,2008,0,0,0,0,NA,TRUE,194
2687182,2009,0,0,0,0,NA,TRUE,194
2687182,2010,0,0,0,0,NA,TRUE,194
2687182,2011,0,0,0,0,NA,TRUE,194
2687182,2012,0,0,0,0,NA,TRUE,194
2687182,2013,3,6,2,2,NA,TRUE,194
2687182,2014,1,4,1,1,NA,TRUE,194
2687182,2015,0,0,0,0,NA,TRUE,194
2687182,2016,4,7,3,3,NA,TRUE,194
2687182,2017,0,0,0,0,NA,TRUE,194
2687182,2018,1,0,1,0,NA,TRUE,194
2687182,2019,0,0,0,0,NA,TRUE,194
2687182,2020,3,5,3,2,NA,TRUE,194
2687182,2021,1,12,1,1,NA,TRUE,194
2687182,2022,0,0,0,0,NA,TRUE,194
9188840,1953,1,56,1,1,NA,TRUE,220
9188840,1954,0,0,0,0,NA,TRUE,220
9188840,1955,0,0,0,0,NA,TRUE,220
9188840,1956,1,2,1,1,NA,TRUE,220
9188840,1957,0,0,0,0,NA,TRUE,220
9188840,1958,0,0,0,0,NA,TRUE,220
9188840,1959,0,0,0,0,NA,TRUE,220
9188840,1960,0,0,0,0,NA,TRUE,220
9188840,1961,0,0,0,0,NA,TRUE,220
9188840,1962,1,40,1,1,NA,TRUE,220
9188840,1963,0,0,0,0,NA,TRUE,220
9188840,1964,0,0,0,0,NA,TRUE,220
9188840,1965,0,0,0,0,NA,TRUE,220
9188840,1966,1,73,1,1,NA,TRUE,220
9188840,1967,0,0,0,0,NA,TRUE,220
9188840,1968,2,38,2,1,NA,TRUE,220
9188840,1969,7,212,7,7,NA,TRUE,220
9188840,1970,5,217,5,5,NA,TRUE,220
9188840,1971,6,226,5,5,NA,TRUE,220
9188840,1972,149,15555,139,139,NA,TRUE,220
9188840,1973,7,410,7,7,NA,TRUE,220
9188840,1974,7,243,6,6,NA,TRUE,220
9188840,1975,17,268,17,13,NA,TRUE,220
9188840,1976,26,378,24,17,NA,TRUE,220
9188840,1977,37,1649,33,31,NA,TRUE,220
9188840,1978,45,2078,41,37,NA,TRUE,220
9188840,1979,100,4060,73,71,NA,TRUE,220
9188840,1980,113,5310,88,85,NA,TRUE,220
9188840,1981,73,3511,39,38,NA,TRUE,220
9188840,1982,101,6038,72,70,NA,TRUE,220
9188840,1983,93,2918,80,74,NA,TRUE,220
9188840,1984,52,3477,48,46,NA,TRUE,220
9188840,1985,60,3244,56,55,NA,TRUE,220
9188840,1986,69,2816,63,60,NA,TRUE,220
9188840,1987,69,3321,64,56,NA,TRUE,220
9188840,1988,85,4333,75,70,NA,TRUE,220
9188840,1989,70,2488,67,58,NA,TRUE,220
9188840,1990,55,2637,55,53,NA,TRUE,220
9188840,1991,103,8031,92,84,NA,TRUE,220
9188840,1992,53,2760,48,34,NA,TRUE,220
9188840,1993,44,2693,41,39,NA,TRUE,220
9188840,1994,77,3960,73,59,NA,TRUE,220
9188840,1995,63,2754,55,51,NA,TRUE,220
9188840,1996,54,2606,53,48,NA,TRUE,220
9188840,1997,94,6980,84,81,NA,TRUE,220
9188840,1998,86,3331,77,67,NA,TRUE,220
9188840,1999,105,7204,100,92,NA,TRUE,220
9188840,2000,56,2504,52,49,NA,TRUE,220
9188840,2001,92,4821,86,76,NA,TRUE,220
9188840,2002,79,4254,76,71,NA,TRUE,220
9188840,2003,73,3649,68,64,NA,TRUE,220
9188840,2004,51,3075,47,43,NA,TRUE,220
9188840,2005,42,901,42,39,NA,TRUE,220
9188840,2006,31,1311,28,23,NA,TRUE,220
9188840,2007,55,1949,53,47,NA,TRUE,220
9188840,2008,105,2586,92,86,NA,TRUE,220
9188840,2009,90,2263,84,79,NA,TRUE,220
9188840,2010,82,3332,72,69,NA,TRUE,220
9188840,2011,81,4100,70,68,NA,TRUE,220
9188840,2012,112,5138,100,96,NA,TRUE,220
9188840,2013,145,5147,137,126,NA,TRUE,220
9188840,2014,124,7238,107,105,NA,TRUE,220
9188840,2015,139,7954,104,100,NA,TRUE,220
9188840,2016,131,9044,106,95,NA,TRUE,220
9188840,2017,140,17168,95,91,NA,TRUE,220
9188840,2018,116,13289,95,94,NA,TRUE,220
9188840,2019,78,5731,65,63,NA,TRUE,220
9188840,2020,60,4100,49,49,NA,TRUE,220
9188840,2021,18,433,11,11,NA,TRUE,220
9188840,2022,0,0,0,0,NA,TRUE,220
2685796,1953,1,0,1,0,NA,TRUE,194
2685796,1954,0,0,0,0,NA,TRUE,194
2685796,1955,1,3,1,1,NA,TRUE,194
2685796,1956,1,0,1,0,NA,TRUE,194
2685796,1957,1,0,1,0,NA,TRUE,194
2685796,1958,0,0,0,0,NA,TRUE,194
2685796,1959,0,0,0,0,NA,TRUE,194
2685796,1960,1,0,1,0,NA,TRUE,194
2685796,1961,2,0,2,0,NA,TRUE,194
2685796,1962,0,0,0,0,NA,TRUE,194
2685796,1963,0,0,0,0,NA,TRUE,194
2685796,1964,0,0,0,0,NA,TRUE,194
2685796,1965,0,0,0,0,NA,TRUE,194
2685796,1966,0,0,0,0,NA,TRUE,194
2685796,1967,0,0,0,0,NA,TRUE,194
2685796,1968,0,0,0,0,NA,TRUE,194
2685796,1969,0,0,0,0,NA,TRUE,194
2685796,1970,0,0,0,0,NA,TRUE,194
2685796,1971,0,0,0,0,NA,TRUE,194
2685796,1972,0,0,0,0,NA,TRUE,194
2685796,1973,0,0,0,0,NA,TRUE,194
2685796,1974,0,0,0,0,NA,TRUE,194
2685796,1975,1,0,1,0,NA,TRUE,194
2685796,1976,0,0,0,0,NA,TRUE,194
2685796,1977,0,0,0,0,NA,TRUE,194
2685796,1978,0,0,0,0,NA,TRUE,194
2685796,1979,1,0,1,0,NA,TRUE,194
2685796,1980,0,0,0,0,NA,TRUE,194
2685796,1981,0,0,0,0,NA,TRUE,194
2685796,1982,2,0,2,0,NA,TRUE,194
2685796,1983,1,7,1,1,NA,TRUE,194
2685796,1984,3,9,3,3,NA,TRUE,194
2685796,1985,0,0,0,0,NA,TRUE,194
2685796,1986,0,0,0,0,NA,TRUE,194
2685796,1987,0,0,0,0,NA,TRUE,194
2685796,1988,0,0,0,0,NA,TRUE,194
2685796,1989,0,0,0,0,NA,TRUE,194
2685796,1990,0,0,0,0,NA,TRUE,194
2685796,1991,1,1,1,1,NA,TRUE,194
2685796,1992,0,0,0,0,NA,TRUE,194
2685796,1993,1,0,1,0,NA,TRUE,194
2685796,1994,0,0,0,0,NA,TRUE,194
2685796,1995,1,0,1,0,NA,TRUE,194
2685796,1996,0,0,0,0,NA,TRUE,194
2685796,1997,33,31,33,20,NA,TRUE,194
2685796,1998,41,57,36,28,NA,TRUE,194
2685796,1999,26,24,22,14,NA,TRUE,194
2685796,2000,3,3,3,3,NA,TRUE,194
2685796,2001,58,80,43,35,NA,TRUE,194
2685796,2002,48,51,42,28,NA,TRUE,194
2685796,2003,48,56,40,29,NA,TRUE,194
2685796,2004,67,85,58,39,NA,TRUE,194
2685796,2005,37,36,31,19,NA,TRUE,194
2685796,2006,35,37,27,19,NA,TRUE,194
2685796,2007,42,44,31,22,NA,TRUE,194
2685796,2008,54,52,42,25,NA,TRUE,194
2685796,2009,97,109,74,53,NA,TRUE,194
2685796,2010,97,118,80,57,NA,TRUE,194
2685796,2011,76,79,63,48,NA,TRUE,194
2685796,2012,99,110,79,56,NA,TRUE,194
2685796,2013,90,105,73,55,NA,TRUE,194
2685796,2014,138,161,108,79,NA,TRUE,194
2685796,2015,52,74,45,23,NA,TRUE,194
2685796,2016,74,171,52,37,NA,TRUE,194
2685796,2017,61,60,46,27,NA,TRUE,194
2685796,2018,55,80,46,24,NA,TRUE,194
2685796,2019,44,47,38,20,NA,TRUE,194
2685796,2020,32,43,31,18,NA,TRUE,194
2685796,2021,22,8,22,5,NA,TRUE,194
2685796,2022,0,0,0,0,NA,TRUE,194
2439261,1953,2,2,2,2,NA,TRUE,359
2439261,1954,0,0,0,0,NA,TRUE,359
2439261,1955,0,0,0,0,NA,TRUE,359
2439261,1956,0,0,0,0,NA,TRUE,359
2439261,1957,0,0,0,0,NA,TRUE,359
2439261,1958,0,0,0,0,NA,TRUE,359
2439261,1959,0,0,0,0,NA,TRUE,359
2439261,1960,0,0,0,0,NA,TRUE,359
2439261,1961,0,0,0,0,NA,TRUE,359
2439261,1962,2,50,2,2,NA,TRUE,359
2439261,1963,0,0,0,0,NA,TRUE,359
2439261,1964,4,82,2,2,NA,TRUE,359
2439261,1965,0,0,0,0,NA,TRUE,359
2439261,1966,0,0,0,0,NA,TRUE,359
2439261,1967,0,0,0,0,NA,TRUE,359
2439261,1968,0,0,0,0,NA,TRUE,359
2439261,1969,0,0,0,0,NA,TRUE,359
2439261,1970,4,26,3,3,NA,TRUE,359
2439261,1971,1,0,1,0,NA,TRUE,359
2439261,1972,0,0,0,0,NA,TRUE,359
2439261,1973,1,0,1,0,NA,TRUE,359
2439261,1974,5,34,4,3,NA,TRUE,359
2439261,1975,3,2,3,2,NA,TRUE,359
2439261,1976,4,2,3,2,NA,TRUE,359
2439261,1977,1,0,1,0,NA,TRUE,359
2439261,1978,0,0,0,0,NA,TRUE,359
2439261,1979,0,0,0,0,NA,TRUE,359
2439261,1980,2,174,1,1,NA,TRUE,359
2439261,1981,0,0,0,0,NA,TRUE,359
2439261,1982,6,2947,6,5,NA,TRUE,359
2439261,1983,1,0,1,0,NA,TRUE,359
2439261,1984,10,5,9,2,NA,TRUE,359
2439261,1985,1,1,1,1,NA,TRUE,359
2439261,1986,3,0,3,0,NA,TRUE,359
2439261,1987,20,0,5,0,NA,TRUE,359
2439261,1988,4,3,3,2,NA,TRUE,359
2439261,1989,6,2,6,1,NA,TRUE,359
2439261,1990,7,2,5,1,NA,TRUE,359
2439261,1991,12,0,11,0,NA,TRUE,359
2439261,1992,12,64,10,6,NA,TRUE,359
2439261,1993,14,3,11,3,NA,TRUE,359
2439261,1994,9,0,8,0,NA,TRUE,359
2439261,1995,81,77,79,46,NA,TRUE,359
2439261,1996,27,21,26,12,NA,TRUE,359
2439261,1997,20,24,19,9,NA,TRUE,359
2439261,1998,28,39,24,13,NA,TRUE,359
2439261,1999,29,31,26,13,NA,TRUE,359
2439261,2000,24,13,22,8,NA,TRUE,359
2439261,2001,46,29,28,17,NA,TRUE,359
2439261,2002,33,41,25,17,NA,TRUE,359
2439261,2003,0,0,0,0,NA,TRUE,359
2439261,2004,0,0,0,0,NA,TRUE,359
2439261,2005,1,0,1,0,NA,TRUE,359
2439261,2006,1,1,1,1,NA,TRUE,359
2439261,2007,2,0,2,0,NA,TRUE,359
2439261,2008,10,2,9,2,NA,TRUE,359
2439261,2009,12,23,11,5,NA,TRUE,359
2439261,2010,18,6,18,3,NA,TRUE,359
2439261,2011,20,6,18,5,NA,TRUE,359
2439261,2012,29,210,25,8,NA,TRUE,359
2439261,2013,27,81,27,5,NA,TRUE,359
2439261,2014,65,179,51,15,NA,TRUE,359
2439261,2015,126,172,43,10,NA,TRUE,359
2439261,2016,91,167,51,17,NA,TRUE,359
2439261,2017,128,236,48,15,NA,TRUE,359
2439261,2018,183,252,74,23,NA,TRUE,359
2439261,2019,919,894,319,67,NA,TRUE,359
2439261,2020,1474,1078,160,78,NA,TRUE,359
2439261,2021,710,274,187,40,NA,TRUE,359
2439261,2022,0,0,0,0,NA,TRUE,359
5289686,1951,0,0,0,0,NA,TRUE,196
5289686,1952,0,0,0,0,NA,TRUE,196
5289686,1953,4,32,3,3,NA,TRUE,196
5289686,1954,4,28,3,3,NA,TRUE,196
5289686,1955,2,9,1,1,NA,TRUE,196
5289686,1956,0,0,0,0,NA,TRUE,196
5289686,1957,0,0,0,0,NA,TRUE,196
5289686,1958,0,0,0,0,NA,TRUE,196
5289686,1959,0,0,0,0,NA,TRUE,196
5289686,1960,0,0,0,0,NA,TRUE,196
5289686,1961,0,0,0,0,NA,TRUE,196
5289686,1962,0,0,0,0,NA,TRUE,196
5289686,1963,0,0,0,0,NA,TRUE,196
5289686,1964,0,0,0,0,NA,TRUE,196
5289686,1965,0,0,0,0,NA,TRUE,196
5289686,1966,0,0,0,0,NA,TRUE,196
5289686,1967,0,0,0,0,NA,TRUE,196
5289686,1968,0,0,0,0,NA,TRUE,196
5289686,1969,0,0,0,0,NA,TRUE,196
5289686,1970,0,0,0,0,NA,TRUE,196
5289686,1971,0,0,0,0,NA,TRUE,196
5289686,1972,5,186,5,5,NA,TRUE,196
5289686,1973,0,0,0,0,NA,TRUE,196
5289686,1974,0,0,0,0,NA,TRUE,196
5289686,1975,0,0,0,0,NA,TRUE,196
5289686,1976,0,0,0,0,NA,TRUE,196
5289686,1977,0,0,0,0,NA,TRUE,196
5289686,1978,0,0,0,0,NA,TRUE,196
5289686,1979,0,0,0,0,NA,TRUE,196
5289686,1980,0,0,0,0,NA,TRUE,196
5289686,1981,5,13,4,3,NA,TRUE,196
5289686,1982,2,3,2,1,NA,TRUE,196
5289686,1983,5,43,5,3,NA,TRUE,196
5289686,1984,1,16,1,1,NA,TRUE,196
5289686,1985,1,20,1,1,NA,TRUE,196
5289686,1986,7,88,7,5,NA,TRUE,196
5289686,1987,1,2,1,1,NA,TRUE,196
5289686,1988,2,38,2,1,NA,TRUE,196
5289686,1989,0,0,0,0,NA,TRUE,196
5289686,1990,5,46,4,2,NA,TRUE,196
5289686,1991,8,12,7,4,NA,TRUE,196
5289686,1992,2,2,2,1,NA,TRUE,196
5289686,1993,2,0,2,0,NA,TRUE,196
5289686,1994,6,65,5,5,NA,TRUE,196
5289686,1995,5,30,5,2,NA,TRUE,196
5289686,1996,6,86,6,6,NA,TRUE,196
5289686,1997,15,295,13,13,NA,TRUE,196
5289686,1998,6,96,6,6,NA,TRUE,196
5289686,1999,38,177,30,23,NA,TRUE,196
5289686,2000,38,106,26,22,NA,TRUE,196
5289686,2001,29,246,25,22,NA,TRUE,196
5289686,2002,17,128,16,13,NA,TRUE,196
5289686,2003,23,90,16,11,NA,TRUE,196
5289686,2004,10,146,8,5,NA,TRUE,196
5289686,2005,10,90,9,8,NA,TRUE,196
5289686,2006,20,189,19,16,NA,TRUE,196
5289686,2007,16,167,16,14,NA,TRUE,196
5289686,2008,23,267,22,18,NA,TRUE,196
5289686,2009,24,119,22,18,NA,TRUE,196
5289686,2010,38,420,35,29,NA,TRUE,196
5289686,2011,28,132,24,16,NA,TRUE,196
5289686,2012,29,225,26,21,NA,TRUE,196
5289686,2013,36,326,31,27,NA,TRUE,196
5289686,2014,30,328,28,26,NA,TRUE,196
5289686,2015,58,1593,50,46,NA,TRUE,196
5289686,2016,23,767,22,20,NA,TRUE,196
5289686,2017,42,1554,37,34,NA,TRUE,196
5289686,2018,28,1006,27,24,NA,TRUE,196
5289686,2019,36,612,32,31,NA,TRUE,196
5289686,2020,44,1388,38,34,NA,TRUE,196
5289686,2021,16,42,15,9,NA,TRUE,196
5289686,2022,0,0,0,0,NA,TRUE,196
2498388,1953,2,1,2,1,NA,TRUE,212
2498388,1954,0,0,0,0,NA,TRUE,212
2498388,1955,0,0,0,0,NA,TRUE,212
2498388,1956,0,0,0,0,NA,TRUE,212
2498388,1957,0,0,0,0,NA,TRUE,212
2498388,1958,0,0,0,0,NA,TRUE,212
2498388,1959,0,0,0,0,NA,TRUE,212
2498388,1960,0,0,0,0,NA,TRUE,212
2498388,1961,0,0,0,0,NA,TRUE,212
2498388,1962,0,0,0,0,NA,TRUE,212
2498388,1963,0,0,0,0,NA,TRUE,212
2498388,1964,0,0,0,0,NA,TRUE,212
2498388,1965,0,0,0,0,NA,TRUE,212
2498388,1966,0,0,0,0,NA,TRUE,212
2498388,1967,0,0,0,0,NA,TRUE,212
2498388,1968,0,0,0,0,NA,TRUE,212
2498388,1969,0,0,0,0,NA,TRUE,212
2498388,1970,0,0,0,0,NA,TRUE,212
2498388,1971,0,0,0,0,NA,TRUE,212
2498388,1972,0,0,0,0,NA,TRUE,212
2498388,1973,0,0,0,0,NA,TRUE,212
2498388,1974,3,17,2,2,NA,TRUE,212
2498388,1975,0,0,0,0,NA,TRUE,212
2498388,1976,0,0,0,0,NA,TRUE,212
2498388,1977,0,0,0,0,NA,TRUE,212
2498388,1978,0,0,0,0,NA,TRUE,212
2498388,1979,0,0,0,0,NA,TRUE,212
2498388,1980,0,0,0,0,NA,TRUE,212
2498388,1981,0,0,0,0,NA,TRUE,212
2498388,1982,1,21,1,1,NA,TRUE,212
2498388,1983,1,4,1,1,NA,TRUE,212
2498388,1984,3,16,3,2,NA,TRUE,212
2498388,1985,1,129,1,1,NA,TRUE,212
2498388,1986,7,337,3,3,NA,TRUE,212
2498388,1987,3,8,2,2,NA,TRUE,212
2498388,1988,1,2,1,1,NA,TRUE,212
2498388,1989,4,1,3,1,NA,TRUE,212
2498388,1990,7,14,4,2,NA,TRUE,212
2498388,1991,15,174,10,7,NA,TRUE,212
2498388,1992,4,76,4,4,NA,TRUE,212
2498388,1993,6,189,4,4,NA,TRUE,212
2498388,1994,14,255,10,9,NA,TRUE,212
2498388,1995,8,118,7,4,NA,TRUE,212
2498388,1996,8,375,8,8,NA,TRUE,212
2498388,1997,23,662,16,15,NA,TRUE,212
2498388,1998,14,330,14,14,NA,TRUE,212
2498388,1999,21,564,20,20,NA,TRUE,212
2498388,2000,35,716,32,31,NA,TRUE,212
2498388,2001,49,1251,41,39,NA,TRUE,212
2498388,2002,59,1222,49,47,NA,TRUE,212
2498388,2003,33,852,30,30,NA,TRUE,212
2498388,2004,53,1155,43,42,NA,TRUE,212
2498388,2005,47,958,41,39,NA,TRUE,212
2498388,2006,41,781,28,26,NA,TRUE,212
2498388,2007,50,2320,37,36,NA,TRUE,212
2498388,2008,84,2328,58,55,NA,TRUE,212
2498388,2009,171,8052,118,108,NA,TRUE,212
2498388,2010,257,11327,170,164,NA,TRUE,212
2498388,2011,266,10007,121,118,NA,TRUE,212
2498388,2012,445,18634,161,156,NA,TRUE,212
2498388,2013,301,17508,139,138,NA,TRUE,212
2498388,2014,407,26124,157,155,NA,TRUE,212
2498388,2015,426,33646,162,158,NA,TRUE,212
2498388,2016,511,32700,189,183,NA,TRUE,212
2498388,2017,572,38613,190,186,NA,TRUE,212
2498388,2018,372,28344,137,131,NA,TRUE,212
2498388,2019,204,4246,96,83,NA,TRUE,212
2498388,2020,376,9057,140,128,NA,TRUE,212
2498388,2021,329,3743,136,118,NA,TRUE,212
2498388,2022,0,0,0,0,NA,TRUE,212
2115769,1954,2,0,2,0,NA,TRUE,NA
2115769,1955,0,0,0,0,NA,TRUE,NA
2115769,1956,0,0,0,0,NA,TRUE,NA
2115769,1957,0,0,0,0,NA,TRUE,NA
2115769,1958,0,0,0,0,NA,TRUE,NA
2115769,1959,0,0,0,0,NA,TRUE,NA
2115769,1960,0,0,0,0,NA,TRUE,NA
2115769,1961,0,0,0,0,NA,TRUE,NA
2115769,1962,0,0,0,0,NA,TRUE,NA
2115769,1963,0,0,0,0,NA,TRUE,NA
2115769,1964,0,0,0,0,NA,TRUE,NA
2115769,1965,0,0,0,0,NA,TRUE,NA
2115769,1966,0,0,0,0,NA,TRUE,NA
2115769,1967,0,0,0,0,NA,TRUE,NA
2115769,1968,0,0,0,0,NA,TRUE,NA
2115769,1969,0,0,0,0,NA,TRUE,NA
2115769,1970,19,7,5,3,NA,TRUE,NA
2115769,1971,0,0,0,0,NA,TRUE,NA
2115769,1972,0,0,0,0,NA,TRUE,NA
2115769,1973,0,0,0,0,NA,TRUE,NA
2115769,1974,0,0,0,0,NA,TRUE,NA
2115769,1975,0,0,0,0,NA,TRUE,NA
2115769,1976,0,0,0,0,NA,TRUE,NA
2115769,1977,0,0,0,0,NA,TRUE,NA
2115769,1978,0,0,0,0,NA,TRUE,NA
2115769,1979,0,0,0,0,NA,TRUE,NA
2115769,1980,0,0,0,0,NA,TRUE,NA
